PassengerId,Survived_pred,Survived_prob
1008,0,0.10213339881091366
1009,1,0.7567627534054936
1010,0,0.4441420214226034
1011,1,0.7723858557174423
1012,1,0.8916689477298541
1013,0,0.07869728209639117
1014,1,0.8930151484354428
1015,0,0.10221506104143908
1016,0,0.10226534347625833
1017,1,0.7002850077038151
1018,0,0.123774459038849
1019,0,0.47163123303718724
1020,0,0.1696595431910196
1021,0,0.11623460895036104
1022,0,0.08985807826877795
1023,0,0.29214175801084297
1024,1,0.6141011371219872
1025,0,0.0785930832911282
1026,0,0.06239336699506938
1027,0,0.1162125739109553
1028,0,0.107253626860422
1029,0,0.26610675849838544
1030,1,0.6512968519187161
1031,0,0.05481234039697569
1032,0,0.4240812937736788
1033,1,0.9298416758868497
1034,0,0.23086590371578602
1035,0,0.2550381635980361
1036,0,0.3792323859062685
1037,0,0.041796481659989455
1038,1,0.5092001120449354
1039,0,0.12380466776739636
1040,1,0.5022678428742827
1041,0,0.19286614064725002
1042,1,0.9462321798482584
1043,0,0.10228000996113923
1044,0,0.034555070678965676
1045,1,0.5407202553370176
1046,0,0.05951409229101454
1047,0,0.11617834689436655
1048,1,0.942923850782119
1049,1,0.6512481298097852
1050,0,0.3792323859062685
1051,1,0.6279591664200702
1052,1,0.6094866862685651
1053,0,0.15457646651938475
1054,1,0.8325151973788141
1055,0,0.10218992804055319
1056,0,0.17476967580674718
1057,1,0.5608553419702138
1058,0,0.3358902652851302
1059,0,0.08624265432890434
1060,1,0.9326314137500172
1061,1,0.6596181021580019
1062,0,0.10224522787274475
1063,0,0.10554941730791062
1064,0,0.09328241711342958
1065,0,0.10221296976687515
1066,0,0.053938446753570894
1067,1,0.8834826028960314
1068,1,0.8634356352190943
1069,0,0.23519402306740914
1070,1,0.7812579877783566
1071,1,0.8018701629918831
1072,0,0.23905634960235778
1073,0,0.3683226028867399
1074,1,0.9385577213142927
1075,0,0.10226534347625833
1076,1,0.9319237860548543
1077,0,0.1804860159967118
1078,1,0.8570521165398979
1079,0,0.08679636471272771
1080,0,0.14305710264770835
1081,0,0.18000035930152905
1082,0,0.1715208029493842
1083,1,0.5021171964619676
1084,0,0.1345534366414129
1085,0,0.09364875309800895
1086,0,0.4139091987772474
1087,0,0.08695201224364801
1088,1,0.7142288131234877
1089,1,0.6907623512217977
1090,0,0.28706950687899674
1091,1,0.6095855673221569
1092,1,0.6115101433561982
1093,0,0.2362969720536738
1094,0,0.3230627540264207
1095,1,0.8781097978807113
1096,0,0.2726226937553555
1097,1,0.5020464472943708
1098,1,0.5484063631944117
1099,0,0.27978908317591467
1100,1,0.9204581850962895
1101,0,0.11258558011893545
1102,0,0.09116357028970125
1103,0,0.10219495420257901
1104,0,0.3485216623314747
1105,1,0.527604092965906
1106,0,0.25639520141641686
1107,0,0.38335493710098434
1108,1,0.609524732549249
1109,0,0.23742167842575934
1110,1,0.8522857317451682
1111,0,0.10229552345657804
1112,1,0.7636292881818111
1113,0,0.12774614132781412
1114,1,0.8511521151055557
1115,0,0.12771511105032887
1116,1,0.8495808437992567
1117,1,0.6114439770592114
1118,0,0.11993867751183802
1119,1,0.6094910411879346
1120,0,0.06834735937243798
1121,0,0.20214348027887757
1122,0,0.3711442463974262
1123,1,0.9467223026152346
1124,0,0.09880133085989971
1125,0,0.10227834002042378
1126,0,0.3488433547241532
1127,0,0.1317696770940668
1128,0,0.1800522072077117
1129,0,0.13169082861023526
1130,1,0.832286942019847
1131,1,0.8467345154341681
1132,1,0.8402274813437234
1133,1,0.7192037127118055
1134,0,0.316488606581261
1135,0,0.10227917498776165
1136,0,0.07995352665585369
1137,0,0.3280313949554533
1138,1,0.8526037183944826
1139,0,0.13533913827655267
1140,1,0.7723858557174423
1141,1,0.5410678538038237
1142,1,0.9029442930975535
1143,0,0.1317785519342954
1144,0,0.4694914862542765
1145,0,0.11637818430489875
1146,0,0.08853101582160917
1147,0,0.10224522787274475
1148,0,0.10226534347625833
1149,0,0.10229552345657804
1150,1,0.8645902788422001
1151,0,0.1277125722722829
1152,0,0.059843164614490435
1153,0,0.12772223938819388
1154,1,0.8185303189593519
1155,1,0.7558506862605896
1156,0,0.23900403608234916
1157,0,0.10228000996113923
1158,0,0.4949957724596387
1159,0,0.10224522787274475
1160,1,0.6095692702996384
1161,0,0.14467763299913813
1162,0,0.3582762699855349
1163,0,0.10226534347625833
1164,1,0.9262962004186945
1165,1,0.5413523607113194
1166,0,0.10221254749488151
1167,1,0.8241134375326826
1168,0,0.25182507997762793
1169,0,0.14307539696796095
1170,0,0.1920147971413202
1171,0,0.29446191986868997
1172,1,0.6514492436071868
1173,0,0.18592530395696308
1174,1,0.6094910411879346
1175,1,0.699859984423023
1176,1,0.7508241150413385
1177,0,0.07873647917110062
1178,0,0.10221506104143908
1179,0,0.48141708018132134
1180,0,0.10221296976687515
1181,0,0.10229552345657804
1182,1,0.5058420898201481
1183,1,0.5920870382481139
1184,0,0.10221296976687515
1185,0,0.24704777998630217
1186,0,0.078915481159833
1187,0,0.10905338779542645
1188,1,0.9040154815598646
1189,0,0.06106570288038872
1190,0,0.4895356879858187
1191,0,0.09903098920521156
1192,0,0.08983344002656755
1193,0,0.2527646153573276
1194,0,0.16587821846796033
1195,0,0.11630356221542443
1196,1,0.6094910411879346
1197,1,0.7404148717253465
1198,0,0.4468149611096166
1199,0,0.23209008630220226
1200,0,0.23624782270830366
1201,0,0.3905118414306403
1202,0,0.14029778202572155
1203,0,0.12370664912802738
1204,0,0.10224774213143047
1205,1,0.5305959258235443
1206,1,0.8554687650461441
1207,1,0.6983574961796093
1208,0,0.23380168642495286
1209,0,0.3172874974934079
1210,0,0.10561451767660557
1211,0,0.19363594615787738
1212,0,0.10904052901576888
1213,0,0.11251263165932751
1214,0,0.26610675849838544
1215,0,0.4575595950953988
1216,1,0.9194334343378432
1217,0,0.11985245431064012
1218,1,0.8260121231933575
1219,0,0.35927398298681934
1220,0,0.1985081499762808
1221,0,0.3025417284657041
1222,1,0.6985421244790373
1223,0,0.4056902103499171
1224,0,0.10221254749488151
1225,1,0.619797660819969
1226,0,0.1056188230809801
1227,0,0.4841982209663239
1228,0,0.22625896691556024
1229,0,0.0712789182234696
1230,0,0.2772090125232132
1231,0,0.10221296976687515
1232,0,0.32510321792013624
1233,0,0.08981590130923374
1234,0,0.08374869959589903
1235,1,0.889272182692682
1236,0,0.07923515985662653
1237,1,0.705836072073285
1238,0,0.26610675849838544
1239,1,0.5215161270134882
1240,0,0.280451894986517
1241,1,0.8072957689782945
1242,1,0.8866984617176222
1243,0,0.2726226937553555
1244,0,0.340426928278169
1245,0,0.11205846970877555
1246,1,0.7629664451807862
1247,0,0.3142771583355939
1248,1,0.7244822802529691
1249,0,0.10227834002042378
1250,0,0.10226534347625833
1251,1,0.5235191080056936
1252,0,0.019385583749997114
1253,1,0.8042593874096086
1254,1,0.8072957689782945
1255,0,0.10569820064408061
1256,1,0.9225759531518564
1257,1,0.556015621046682
1258,0,0.0792318266762129
1259,1,0.6671351486787424
1260,1,0.8862620331412832
1261,0,0.24581265453166876
1262,0,0.24513251666706176
1263,1,0.9332224321189925
1264,0,0.3158659054380826
1265,0,0.15979702648039348
1266,1,0.812632724139117
1267,1,0.906827629341286
1268,1,0.5213648418534624
1269,0,0.3021950569074179
1270,0,0.282286970771978
1271,0,0.07774442763184582
1272,0,0.10226534347625833
1273,0,0.10905162069882396
1274,1,0.61124982738283
1275,1,0.6198901637620111
1276,0,0.25231566071845
1277,1,0.8090431144620218
1278,0,0.11620366189190225
1279,0,0.10661726460119787
1280,0,0.12770952091336632
1281,0,0.0968551526541859
1282,1,0.5650459038159975
1283,1,0.8600989117710676
1284,0,0.16508344077292694
1285,0,0.1455393861446451
1286,0,0.04495308363863807
1287,1,0.9389922338261194
1288,0,0.11614460101546056
1289,1,0.8428233467380503
1290,0,0.12377198747971443
1291,0,0.09280410706136105
1292,1,0.9374029791274354
1293,0,0.15138757011561704
1294,1,0.9467295142227589
1295,1,0.6048990315394269
1296,0,0.3067729434126504
1297,0,0.3103614601164808
1298,0,0.23191385506448745
1299,0,0.296330168415653
1300,1,0.6094834265869603
1301,1,0.7427117148968219
1302,1,0.6094910411879346
1303,1,0.889491095630147
1304,1,0.6094975604956958
1305,0,0.10229552345657804
1306,1,0.9107185502312299
1307,0,0.07247616043887192
1308,0,0.10229552345657804
1309,0,0.07986558453094872
