id,Machine_failure_pred,Probability
136552,0,0.001527447408303051
136553,0,0.0013543803355352694
136554,0,0.003006820647079197
136555,0,0.014459491809791083
136556,0,0.006407090790932246
136557,0,0.00414691015802068
136558,0,0.003995065341092414
136559,0,0.002787022568918219
136560,0,0.004853134676622751
136561,0,0.007433847996934477
136562,0,0.001922496754613863
136563,0,0.0027653878349900157
136564,0,0.0015268422602854013
136565,0,0.017602745035490218
136566,0,0.0011855013747753777
136567,0,0.005057845872590337
136568,0,0.0036620376861096274
136569,0,0.004166582493239542
136570,0,0.0008719250910884593
136571,0,0.006036633203798446
136572,0,0.003789211892831105
136573,0,0.001549929694527163
136574,0,0.005694103174929834
136575,0,0.001518398012987011
136576,0,0.0052367284807799735
136577,0,0.005038759833555964
136578,0,0.0013989611168362176
136579,0,0.006498964395930262
136580,0,0.0013687009690380935
136581,0,0.0011664090745550938
136582,0,0.001143815330946711
136583,0,0.0012471351646460014
136584,0,0.0019820255542631468
136585,0,0.004151205052636488
136586,0,0.05755137858524901
136587,0,0.000930625802791384
136588,0,0.0058310447997089255
136589,0,0.0026593906308997675
136590,0,0.0015307733780260914
136591,0,0.003487239330316486
136592,0,0.009172809425618187
136593,0,0.005464728201053917
136594,0,0.0005462407957902434
136595,0,0.001596548632956959
136596,0,0.0012353321379218716
136597,0,0.0015287425240464345
136598,0,0.005295970016989147
136599,0,0.0024395790798656773
136600,0,0.0018868445261105604
136601,0,0.00464051751078708
136602,0,0.006782495110956289
136603,0,0.0028132669315277187
136604,0,0.0011431808468243454
136605,0,0.006327521967245727
136606,0,0.0023744974791137237
136607,0,0.00352954841943521
136608,0,0.0027398734081210013
136609,0,0.004931346226161788
136610,0,0.005035690995669328
136611,0,0.0010743718580059414
136612,0,0.0019494422430774668
136613,0,0.0029055235975189012
136614,0,0.0009367831981167388
136615,0,0.0007251296809335236
136616,0,0.0014482877483482006
136617,0,0.009790656758181486
136618,0,0.0018034095048807283
136619,0,0.0017607844397018045
136620,0,0.0016533485935132073
136621,0,0.0026230838381680432
136622,0,0.0016704741676270617
136623,0,0.0010300405538327785
136624,0,0.0014967519531240282
136625,0,0.003768942563962215
136626,0,0.00034669562866786316
136627,0,0.003653889807113255
136628,0,0.002971140866352885
136629,0,0.0004288377978145863
136630,0,0.0011376590453086506
136631,0,0.0064341853194510345
136632,0,0.0038920127589928983
136633,0,0.0016296602615421952
136634,0,0.00159498685913421
136635,0,0.012733129321313574
136636,0,0.013460618202477468
136637,0,0.00334879509083199
136638,1,0.9957663439853995
136639,0,0.005154201137985594
136640,0,0.012258848614479333
136641,0,0.0020245461118811973
136642,0,0.0020745877056318634
136643,0,0.039740993376198845
136644,0,0.0010090871798102128
136645,0,0.0010106691627008082
136646,0,0.0007739034642724185
136647,0,0.011308415191424549
136648,0,0.018386331703351782
136649,0,0.002111598319363444
136650,0,0.0050572274188706605
136651,0,0.0010192539738637324
136652,1,0.9893085427817386
136653,0,0.0016119466655600307
136654,0,0.0017771788390534462
136655,0,0.005319505995746096
136656,0,0.004478422761197241
136657,0,0.0040343518426207365
136658,0,0.0017428483483194039
136659,0,0.002220031779999161
136660,0,0.0017456997234152893
136661,0,0.004312473966309159
136662,0,0.011687043028515006
136663,0,0.002601424955364609
136664,0,0.018020963870058655
136665,0,0.001568104701588483
136666,0,0.0004263562196792862
136667,0,0.01766267985387194
136668,0,0.0033743816664837277
136669,0,0.0025212964836216155
136670,0,0.004673574990263112
136671,0,0.0018729861018725075
136672,0,0.0021159571042307845
136673,0,0.0013222532617727482
136674,0,0.0006333769766164244
136675,0,0.002982007550339381
136676,0,0.0028798821239509683
136677,0,0.002807436488161842
136678,0,0.0012586206297930292
136679,0,0.0018342054965524298
136680,0,0.00591521449430919
136681,0,0.0017840307180294187
136682,0,0.001839482810646738
136683,0,0.0017981558305576273
136684,0,0.004746204632397372
136685,0,0.012024477389949587
136686,0,0.0026472600381188217
136687,0,0.004495395198775635
136688,0,0.005637969274435021
136689,0,0.006298214778423331
136690,0,0.003026418665880448
136691,0,0.014318237686803199
136692,0,0.0028301552757467375
136693,0,0.0007588630161288319
136694,0,0.0009407041344416143
136695,0,0.001866723586632717
136696,0,0.005922055749501147
136697,0,0.00052623945077401
136698,0,0.006597034657409744
136699,0,0.004236038903470184
136700,0,0.001410876563709647
136701,0,0.002201277103176296
136702,0,0.0012471584472225662
136703,0,0.008961013865314085
136704,0,0.0006575049419593437
136705,0,0.0006591544886266958
136706,0,0.001485717697202984
136707,0,0.0035171780420652594
136708,0,0.011329121277478309
136709,0,0.00019647947710366612
136710,0,0.0020788195246926205
136711,0,0.0038786835682650903
136712,0,0.0004667193416436713
136713,0,0.002228921986989587
136714,0,0.01158796629390077
136715,0,0.006508486154088861
136716,0,0.0016281940708013406
136717,0,0.004992639607101197
136718,0,0.015336215240489698
136719,0,0.0026528508828464093
136720,0,0.00019465825463745116
136721,0,0.0018886092216102847
136722,0,0.001193323142534064
136723,0,0.0018487330256597978
136724,0,0.002152031511099102
136725,0,0.002767530668238069
136726,0,0.0013699848974693075
136727,0,0.001456221697870958
136728,0,0.0009750529364588394
136729,0,0.003037279750549182
136730,0,0.0008620070976929386
136731,0,0.010072324064781406
136732,0,0.0025008970024397413
136733,0,0.0019330937388630193
136734,0,0.0018382653770405938
136735,0,0.0013786625486007084
136736,0,0.0026784735705073885
136737,0,0.0012486271604961001
136738,0,0.0018605300939614359
136739,0,0.006466585283766423
136740,0,0.0020450200998304953
136741,0,0.02124487152579309
136742,0,0.002846609384978214
136743,0,0.0028524143746604703
136744,0,0.0021175784002296296
136745,0,0.005895590960010209
136746,0,0.002280610861801948
136747,0,0.0019879045498474818
136748,0,0.001062059593128763
136749,0,0.000825205182205907
136750,0,0.0033970714936186527
136751,0,0.0020254816006034237
136752,0,0.0009107970239932763
136753,0,0.015323853578946533
136754,0,0.0023881520223235303
136755,0,0.010828421755385799
136756,0,0.0010979263387253324
136757,0,0.00890840002946271
136758,0,0.0018302149311397106
136759,0,0.0021002904957294283
136760,0,0.001498216800802075
136761,0,0.0010360658600080113
136762,0,0.0263365826656152
136763,0,0.0028707269984209584
136764,0,0.0017583430504494798
136765,0,0.0033455787399505423
136766,0,0.003557195881574932
136767,0,0.006779073812946363
136768,0,0.001442734551075639
136769,0,0.0021490588242396237
136770,0,0.0020698403194000523
136771,0,0.003898982086310995
136772,0,0.014511983881432702
136773,0,0.0011147741471390334
136774,0,0.0013865321625073168
136775,0,0.01064281848851791
136776,0,0.0005574236264779543
136777,0,0.0016248377694771216
136778,0,0.0028265836596549367
136779,0,0.002274930688657216
136780,0,0.000666257147557984
136781,0,0.005951214958043835
136782,0,0.001954726557273794
136783,0,0.00037655764527007383
136784,0,0.0012069332350055403
136785,0,0.0038563283629324293
136786,0,0.00260693759518254
136787,0,0.004474756816220796
136788,0,0.01162339733215417
136789,0,0.0021120349705270555
136790,0,0.0007561227985721901
136791,0,0.0024357067624072304
136792,0,0.005026663330817792
136793,0,0.001340600135068656
136794,0,0.005365390402597394
136795,0,0.003707752039102481
136796,0,0.0032435114330197153
136797,0,0.0033636862525508603
136798,0,0.005114258244367201
136799,0,0.003053478516413445
136800,0,0.0021398380749447264
136801,0,0.0015225409687914648
136802,0,0.0025869139961653166
136803,0,0.0016136862007516699
136804,0,0.0015736190249677103
136805,0,0.0032077554258846093
136806,0,0.0007765346847261387
136807,0,0.0020192338568848296
136808,0,0.002085625476062032
136809,0,0.0009423804101229402
136810,0,0.005703438986349388
136811,0,0.00736818273780284
136812,0,0.0006214972607218249
136813,0,0.017858588567544135
136814,0,0.0030502787369290994
136815,0,0.0006714739019635568
136816,0,0.0009270077514550468
136817,0,0.0011781797628227443
136818,0,0.00550998239760833
136819,0,0.0007426514914228068
136820,0,0.0009473824678542274
136821,0,0.00115278543516374
136822,0,0.012634916724503486
136823,0,0.001726383201255734
136824,0,0.0006930547402805238
136825,0,0.0018114100636872784
136826,1,0.9968187131495022
136827,0,0.00041457907299831566
136828,0,0.0011560347536458484
136829,0,0.003782282005406689
136830,0,0.002635127697182238
136831,0,0.0011646929040682445
136832,0,0.0025848212602080562
136833,0,0.0009037787980911919
136834,1,0.9986814682929983
136835,0,0.0025340028974823845
136836,0,0.002142787372786347
136837,0,0.0019234005625274743
136838,0,0.001992134808690516
136839,0,0.0007535087264053767
136840,0,0.0028537593602078336
136841,0,0.004910726801263653
136842,0,0.0026645679094537355
136843,0,0.0013128533716287145
136844,0,0.0035002581593100795
136845,0,0.0025765624177559697
136846,0,0.0018699306879680082
136847,0,0.0007512100176991286
136848,0,0.001658768134124174
136849,0,0.0023872925562753965
136850,0,0.0032229935199356427
136851,0,0.0016859953421936818
136852,0,0.004232463390621622
136853,0,0.004761840214538582
136854,0,0.0018886115644346872
136855,0,0.003693715806086327
136856,0,0.02032173960467755
136857,0,0.0038281940172110104
136858,0,0.002306543498384318
136859,0,0.0010402928778297793
136860,0,0.0015832072205183212
136861,0,0.0009520339378301716
136862,0,0.005454334786875045
136863,0,0.0006881979026023242
136864,0,0.0004349909272867034
136865,0,0.0029841318612793635
136866,0,0.003005060338272023
136867,0,0.007810860446163375
136868,0,0.001323231792685336
136869,0,0.002620162196598355
136870,0,0.0032259072603899454
136871,0,0.0009290618094931048
136872,0,0.0033656982383988656
136873,0,0.0008847383187825582
136874,0,0.000594392760733744
136875,0,0.001504662381898428
136876,0,0.0010581370850669138
136877,0,0.003392617519390903
136878,0,0.0004134957246393803
136879,0,0.005779812402415288
136880,0,0.0030989684250057018
136881,0,0.002799551895340763
136882,0,0.0007833868142055514
136883,0,0.0010347335475974749
136884,0,0.0019243527598824454
136885,0,0.016249938715058632
136886,0,0.0011221507397048598
136887,0,0.001731253462458417
136888,0,0.005276144977255231
136889,0,0.0027217063788997006
136890,0,0.00229031816520904
136891,0,0.0023590671741994386
136892,0,0.001572931324110198
136893,0,0.002260622199065537
136894,0,0.0007095038193567175
136895,0,0.0016325872708548045
136896,0,0.0011006526735656502
136897,0,0.00505600827920679
136898,0,0.0019734143362305444
136899,0,0.0016945407864534792
136900,0,0.001722536967155438
136901,0,0.00199577697376196
136902,0,0.0016624342267155929
136903,0,0.0006393045862095829
136904,0,0.00301270279735553
136905,0,0.0018112879136385105
136906,0,0.0008091247501241004
136907,0,0.0022080174092282624
136908,0,0.0012815927205606012
136909,0,0.0018376407469862484
136910,0,0.003460729786315973
136911,0,0.004029589322038968
136912,0,0.006945338059401902
136913,0,0.007349554259251418
136914,0,0.0011573144130455053
136915,0,0.0030861359506328553
136916,0,0.0010121190271343739
136917,0,0.0023372659707000362
136918,0,0.0008894651639484064
136919,0,0.002518907503448422
136920,0,0.0011259587071854817
136921,0,0.008303564042161454
136922,0,0.0015205540918431203
136923,0,0.0011640931934685944
136924,0,0.0010922859437052619
136925,0,0.00048743884010065606
136926,0,0.0006532879956340823
136927,0,0.0017052226408321776
136928,0,0.00199504506539593
136929,0,0.0031734896599816607
136930,0,0.002655241420862538
136931,0,0.01117610191952521
136932,0,0.006177271638354519
136933,0,0.0017034001460119875
136934,0,0.0032125974817300944
136935,0,0.0012583707218812217
136936,0,0.005546982000984192
136937,0,0.0008084897364906595
136938,0,0.0010315132319136144
136939,0,0.0011226814626986979
136940,0,0.001926129441519334
136941,0,0.013550563016632343
136942,0,0.0013186622642357394
136943,0,0.0015501940607174363
136944,0,0.07755564102520882
136945,0,0.007612870187298885
136946,0,0.0046951238646314696
136947,0,0.003165597824017589
136948,0,0.0007942830373306327
136949,0,0.004060727697152619
136950,0,0.0018296156401665603
136951,0,0.0024600746321504345
136952,0,0.0008228784018680861
136953,0,0.002283502070610551
136954,0,0.00040315042730914083
136955,0,0.0014070072319225485
136956,0,0.0011663030985006105
136957,0,0.002109039647813119
136958,0,0.0029121861153085533
136959,0,0.002279208321982251
136960,1,0.9955095937864608
136961,0,0.006732232691751636
136962,0,0.0021482079429708794
136963,0,0.007625428068193662
136964,0,0.004360062002258277
136965,0,0.010565123567535382
136966,0,0.011218719068243106
136967,0,0.002122481847262701
136968,0,0.011080927642174613
136969,0,0.0006175072509685738
136970,0,0.0057590074943889985
136971,0,0.0043880977258538125
136972,0,0.003822677073291107
136973,0,0.004899356761354491
136974,0,0.0004857011630503244
136975,0,0.007224252663660673
136976,0,0.0014267939577393173
136977,0,0.0038643307252559512
136978,0,0.0018471231125612633
136979,0,0.0010157048903957433
136980,0,0.0006970288047695988
136981,0,0.0010866774746466112
136982,0,0.002699758165589403
136983,0,0.0013772103209922155
136984,0,0.001751871844119265
136985,0,0.013068610931428814
136986,0,0.0017562382455936685
136987,0,0.005251666561494129
136988,0,0.002339756410158615
136989,0,0.0028687929165400997
136990,0,0.0004774671038149382
136991,0,0.0017468874716563814
136992,0,0.000728191769175991
136993,0,0.001084743117713832
136994,0,0.005796759311222204
136995,0,0.014665987011911222
136996,0,0.0023855084479639547
136997,0,0.004533502523649924
136998,0,0.002797938796739872
136999,0,0.0029752996501013966
137000,0,0.020016998728817275
137001,0,0.0016868956719360627
137002,0,0.0031267161968415247
137003,0,0.0029318213838907484
137004,0,0.04385493181022967
137005,1,0.9996975700730051
137006,0,0.0004410431613587153
137007,0,0.001713694982638233
137008,0,0.003572278133954588
137009,0,0.010735749030053221
137010,0,0.005261164742733256
137011,0,0.004195620007901723
137012,0,0.014126732075316416
137013,0,0.004885009130547552
137014,0,0.0008572589831641428
137015,0,0.008882650946784369
137016,0,0.0047080529418527485
137017,0,0.0011348922430302814
137018,0,0.0017969705939044774
137019,0,0.0015267465884754871
137020,0,0.03346362164304483
137021,0,0.009273717771776737
137022,0,0.0007771521252320509
137023,0,0.0013753587320728862
137024,0,0.0025086613353926613
137025,0,0.0008929925374423987
137026,0,0.012736656791463994
137027,0,0.0027727413428215077
137028,0,0.001516778331565389
137029,0,0.0010647770754575428
137030,0,0.00845696716143449
137031,0,0.0071400015253635036
137032,0,0.0037989470436479143
137033,0,0.004536183940495967
137034,0,0.00489037472819259
137035,0,0.012812387557366934
137036,0,0.004081761670744575
137037,1,0.9934948477490083
137038,0,0.004052527273456738
137039,0,0.0014306556403354677
137040,0,0.0009581745022971748
137041,0,0.00817337280212222
137042,0,0.0006998529177531366
137043,0,0.0021817471172106565
137044,0,0.0011912147937941635
137045,0,0.0011788840111362831
137046,0,0.0012761048753390392
137047,0,0.0019183251021836192
137048,0,0.004486715674842783
137049,0,0.00624685192235202
137050,0,0.0005987873836707134
137051,0,0.002951285260789857
137052,0,0.007168844754790774
137053,0,0.002263103392617375
137054,0,0.001333288786833662
137055,0,0.002605091629521402
137056,0,0.0011467405110467427
137057,0,0.0011563257782858704
137058,0,0.0021908792461607833
137059,0,0.0064541584701109265
137060,0,0.000763419315198734
137061,0,0.0010888083648832338
137062,0,0.009327924910854648
137063,0,0.004603606851307667
137064,0,0.004534558749953045
137065,0,0.011752538684300732
137066,0,0.004622611294797463
137067,0,0.0011682046267008127
137068,0,0.0017267471081428736
137069,0,0.0027144181298131044
137070,0,0.003078500525136846
137071,0,0.0021008173727368627
137072,0,0.000794854474916178
137073,0,0.0019198654164815892
137074,0,0.005741175666173169
137075,0,0.003142709226616478
137076,0,0.0006460213595422209
137077,0,0.002131254585239549
137078,0,0.0017128242905987024
137079,0,0.003870448952016847
137080,0,0.0042295585719328435
137081,0,0.004179173803288466
137082,0,0.0013612561128537796
137083,0,0.0003678830436280136
137084,0,0.0021764169193209315
137085,0,0.0057313269959747845
137086,0,0.005377692030098584
137087,0,0.0014833933416842388
137088,0,0.012381141942510927
137089,0,0.0014216382332338515
137090,0,0.0023701761614753256
137091,0,0.0008040186445861685
137092,0,0.008914940650563799
137093,0,0.005995921280391204
137094,0,0.01259315161613275
137095,0,0.0038755721918186303
137096,0,0.0009740777583790182
137097,0,0.007556810021367245
137098,0,0.005575266707427845
137099,0,0.0032293309266769933
137100,0,0.001227782240330467
137101,0,0.0025278802959812544
137102,0,0.005200848320035854
137103,0,0.009641380437193753
137104,0,0.00047844231960351383
137105,0,0.0011189455608819339
137106,0,0.02139577810528541
137107,0,0.0024144613418528526
137108,0,0.0014026497308220116
137109,0,0.0017389031802749946
137110,0,0.010308726656001922
137111,0,0.016952584826821944
137112,1,0.9842484654541235
137113,0,0.016133387812511554
137114,0,0.000958215761895568
137115,0,0.0006551677015703859
137116,0,0.005076189255419417
137117,0,0.0010276959230371163
137118,0,0.0023833176377685617
137119,0,0.010921546347765796
137120,0,0.001605886563770387
137121,0,0.00097617329323405
137122,0,0.004839530497492678
137123,0,0.0019924101366501972
137124,0,0.013496359210305717
137125,0,0.0008112632650345695
137126,0,0.0006815765088555339
137127,0,0.0036580701150171323
137128,0,0.001196755243638968
137129,0,0.0017543342616127753
137130,0,0.0017141302597347967
137131,0,0.0025122909158242853
137132,0,0.0016305682487806515
137133,0,0.00137486342330908
137134,0,0.012953766846347503
137135,0,0.0056707632975734855
137136,0,0.0007996288398414769
137137,0,0.0007586160654026819
137138,0,0.0029303163696275344
137139,0,0.001020916901280431
137140,0,0.00906690884028019
137141,0,0.0015539611960720245
137142,0,0.00244660155315692
137143,0,0.0017664718670053331
137144,0,0.0015478299630700505
137145,0,0.0007511092688290996
137146,0,0.0026034896161799626
137147,0,0.0005580000169732905
137148,0,0.007055635023874527
137149,0,0.002376497763835559
137150,0,0.005111575352866306
137151,0,0.0012638717583624193
137152,0,0.0034140015887363286
137153,0,0.019960182982658645
137154,0,0.0037789901408167765
137155,0,0.0027980102212118835
137156,0,0.007091091772720264
137157,0,0.003568437760741703
137158,0,0.001166400080162909
137159,0,0.002755588883956786
137160,0,0.002922662604710237
137161,0,0.0020541736209836827
137162,0,0.0029405020307995463
137163,0,0.00060043527226696
137164,0,0.0023385941545842302
137165,0,0.0034315695721037977
137166,0,0.0025230561543483944
137167,0,0.004107013945033894
137168,0,0.002808232575183672
137169,0,0.003758422800446788
137170,0,0.0015527184788477766
137171,0,0.0022390623144407707
137172,0,0.0011019344455988514
137173,0,0.003360214605768489
137174,0,0.00041656181865736133
137175,0,0.003965854224680358
137176,0,0.0015271857587288741
137177,0,0.004411537142886641
137178,0,0.0015444177844729466
137179,0,0.003015046975832892
137180,0,0.0009273765872763141
137181,0,0.002767983239494144
137182,0,0.009562309660625662
137183,0,0.0019711564883774907
137184,0,0.0021790943894837347
137185,0,0.0043006992622016465
137186,0,0.0023748103581614126
137187,0,0.000931387141053134
137188,0,0.00878288513662504
137189,0,0.009245058311759766
137190,0,0.0013242954046197325
137191,0,0.001773585945433282
137192,1,0.51244457053276
137193,0,0.0011963881374016177
137194,0,0.0016317832326195585
137195,0,0.01540788282498735
137196,0,0.00531294426722818
137197,0,0.002667708425058765
137198,0,0.00802730776500626
137199,0,0.0006002236143510292
137200,0,0.0012032369855108705
137201,0,0.005697124876385585
137202,0,0.004555139793133572
137203,0,0.0012340730812886549
137204,0,0.0005098704672093793
137205,0,0.0020606203124357613
137206,0,0.0010824557549741394
137207,0,0.006586376621612435
137208,0,0.006675751372040338
137209,0,0.0009820927574571872
137210,0,0.0025478969437500616
137211,0,0.0021974826912313757
137212,0,0.0055360965879032885
137213,0,0.0018213713576725444
137214,0,0.0010323265546042216
137215,0,0.0044760794476383665
137216,0,0.006159767311103113
137217,0,0.0028880133933644153
137218,0,0.0060590808205904815
137219,0,0.001644552910719544
137220,0,0.004894703439810933
137221,0,0.00415595100364289
137222,0,0.005839394785679177
137223,0,0.001675706644575658
137224,0,0.002682942899913054
137225,0,0.0006302800970330858
137226,0,0.0013307309672599531
137227,0,0.0018991397897605393
137228,0,0.008678018858761148
137229,0,0.0027467779638655045
137230,0,0.0006811536108373214
137231,0,0.005493364100419486
137232,0,0.00117406715901281
137233,0,0.0031102672368928785
137234,0,0.0011343005434568522
137235,0,0.0013399341382595894
137236,0,0.0011141011036080292
137237,0,0.0008766834354905338
137238,0,0.0012979117330173832
137239,0,0.003118043370991731
137240,0,0.0010033456044567146
137241,0,0.007899997209987478
137242,0,0.008932461742442003
137243,0,0.0035863513163683757
137244,0,0.008302339348260308
137245,0,0.011525776854956144
137246,0,0.0045362053545946615
137247,0,0.0008602260443823182
137248,0,0.001769593121158788
137249,0,0.009235383658264066
137250,0,0.0021493356728799866
137251,0,0.003678132777591233
137252,0,0.0022087631209823733
137253,0,0.0013837136580927582
137254,0,0.0006117515181067166
137255,0,0.006584516473859502
137256,0,0.006382884443286884
137257,0,0.001325389068655028
137258,0,0.0007680299778922988
137259,0,0.000973579379992512
137260,0,0.004706710119427035
137261,0,0.0030389925722515885
137262,0,0.0034540399087683235
137263,0,0.007587027450561009
137264,0,0.012420532372393624
137265,0,0.008237578940799524
137266,0,0.0012831640132913396
137267,0,0.0005133934356572708
137268,0,0.0006476851002643422
137269,0,0.001331563184525599
137270,0,0.0010194147890025835
137271,0,0.001048755650777321
137272,0,0.019271050708617198
137273,0,0.000822130260739222
137274,0,0.001281275194724424
137275,0,0.001898680225851345
137276,0,0.000855860055412425
137277,0,0.0045922103585179985
137278,0,0.001817736616927498
137279,0,0.0070800518273315205
137280,0,0.00038753130298490283
137281,0,0.0022060153109446194
137282,0,0.002136422122527459
137283,0,0.006906367592907174
137284,0,0.0016690260432499166
137285,0,0.0018978484434359249
137286,0,0.003998421722346188
137287,0,0.0022803364303159196
137288,0,0.008862343901993787
137289,0,0.0013013840218833465
137290,0,0.0015561887131263874
137291,0,0.0010039521575367298
137292,0,0.0026375378152167345
137293,0,0.003270109879211124
137294,0,0.002492201533674341
137295,0,0.0015284911950402748
137296,0,0.004108606992770581
137297,0,0.004234458228185833
137298,0,0.004794506521351518
137299,0,0.0011361765936188399
137300,0,0.006421242099833553
137301,0,0.0017767469398435954
137302,0,0.0007448356026240647
137303,0,0.0046040034749868265
137304,0,0.0055973474145377036
137305,0,0.0178900579511884
137306,0,0.0055220350614531705
137307,0,0.0019833541592101417
137308,0,0.002933087994691723
137309,0,0.0014816420572517969
137310,0,0.0027581055932710107
137311,0,0.004188013773527754
137312,0,0.009987219218311272
137313,0,0.0013389945755386686
137314,0,0.0012622278521897188
137315,0,0.0027692876430250707
137316,0,0.0006992756443637995
137317,0,0.0013237524893718248
137318,0,0.002103379508555455
137319,0,0.003155490693097494
137320,0,0.0026053116464624547
137321,0,0.0008540499247808125
137322,0,0.001924901603143384
137323,0,0.008472357757619987
137324,0,0.007895236234638288
137325,0,0.01153978144933684
137326,0,0.0005986746119071529
137327,0,0.0029483561685669335
137328,0,0.006731827215718979
137329,0,0.0016554223946659088
137330,0,0.007729148970464313
137331,0,0.006058535105194652
137332,0,0.001208400017889226
137333,0,0.004056636949716943
137334,0,0.003536090795785941
137335,0,0.002363420261683077
137336,0,0.016130458320046424
137337,0,0.0014326615774798953
137338,0,0.003240292265464533
137339,0,0.0014538436003030644
137340,0,0.0006621336793526114
137341,0,0.0005483181878390258
137342,0,0.0008507708864065631
137343,0,0.003585655901999143
137344,0,0.003626798726922301
137345,0,0.001655158448875089
137346,0,0.006059433361525906
137347,0,0.0054408393006812154
137348,0,0.002713794837950435
137349,0,0.0015499583492807338
137350,0,0.0013526845387019728
137351,0,0.007072396615627046
137352,0,0.001623461388191015
137353,0,0.0038309362428059096
137354,0,0.0004620667509751772
137355,0,0.0011391979028296452
137356,0,0.0003736923159942089
137357,0,0.0010540982540890838
137358,0,0.0004958740956168606
137359,0,0.0014906324959204826
137360,0,0.004211801367699499
137361,0,0.0012346403954618486
137362,0,0.0021784299936075946
137363,0,0.0009670770266249426
137364,0,0.004786881643334257
137365,0,0.0006071085061776855
137366,0,0.004617138905970919
137367,0,0.02188631739999928
137368,0,0.0012248430233873552
137369,0,0.00259243669078325
137370,0,0.0006547200370799313
137371,0,0.006376308991166725
137372,0,0.001516458307786759
137373,0,0.0027004800127763636
137374,0,0.0007320954954752409
137375,0,0.0012470781610221518
137376,0,0.001639402555469569
137377,0,0.0003633381387493733
137378,0,0.002160281034833775
137379,1,0.996677372713001
137380,0,0.012245378946353002
137381,0,0.0010244800058981085
137382,0,0.0005581552306115446
137383,0,0.002129265422964762
137384,0,0.002507141854694533
137385,1,0.9869787899309701
137386,0,0.0005312421900637278
137387,0,0.0002005822781033557
137388,0,0.0006806817828667781
137389,0,0.0013590943651985107
