PassengerId,Survived_pred,Survived_prob
1088,1,0.7198354906477596
1089,1,0.5287567076083486
1090,0,0.1432914110176187
1091,1,0.5766752394907052
1092,1,0.8525974338405127
1093,1,0.8942261220496135
1094,0,0.38217155948364273
1095,1,0.9270776376855502
1096,0,0.14223186650822894
1097,0,0.15562990577317568
1098,1,0.8357462465241746
1099,0,0.14256129928522945
1100,1,0.8592548294840809
1101,0,0.14592260595520146
1102,0,0.15518759264851117
1103,0,0.14739286193904755
1104,0,0.15852007513899727
1105,1,0.768120657314075
1106,0,0.2943962351551326
1107,0,0.15441532064446756
1108,1,0.8465976573616882
1109,0,0.27106286219019843
1110,1,0.7939201114417372
1111,0,0.14747544922651712
1112,1,0.8692260730086004
1113,0,0.14808172770005293
1114,1,0.833702140991559
1115,0,0.14807800268899737
1116,1,0.8120624334714345
1117,1,0.7439106510880955
1118,0,0.14623341821355765
1119,1,0.8464809298355572
1120,0,0.15700173835848452
1121,0,0.15190057150389222
1122,0,0.17358397021558084
1123,1,0.8750075026998301
1124,0,0.13033154820805481
1125,0,0.15329488861753568
1126,0,0.1972115305527451
1127,0,0.14969934728343223
1128,0,0.31981467263518737
1129,0,0.17831593710736127
1130,1,0.8976641460858572
1131,1,0.8824962793059525
1132,1,0.8018854641672026
1133,1,0.8639968299317127
1134,0,0.23080849600437003
1135,0,0.14746081097551644
1136,0,0.13320179885995442
1137,0,0.15467950402595979
1138,1,0.8452349557725343
1139,0,0.11077574255469706
1140,1,0.8588581397095957
1141,1,0.674809816834222
1142,1,0.926697313769734
1143,0,0.14969975375349415
1144,0,0.18322564791877805
1145,0,0.1459927389441053
1146,0,0.1520084937835887
1147,0,0.1474319170503326
1148,0,0.1532995931850109
1149,0,0.14747544922651712
1150,1,0.8219392679829665
1151,0,0.1480777472163298
1152,0,0.1173661569490153
1153,0,0.14807875988027125
1154,1,0.8917717321587499
1155,1,0.7973349475844845
1156,0,0.1429069313381915
1157,0,0.14746154721816157
1158,0,0.15914755695538707
1159,0,0.1474319170503326
1160,1,0.5765482040641406
1161,0,0.15798326456603304
1162,0,0.19297385298378095
1163,0,0.1532995931850109
1164,1,0.8440712834503762
1165,1,0.8464982007515045
1166,0,0.15454276031112085
1167,1,0.8271662753070128
1168,0,0.14318424109770414
1169,0,0.13745321555756082
1170,0,0.13621422980793693
1171,0,0.1444698084873971
1172,1,0.5516406414401576
1173,1,0.8135515934250014
1174,1,0.8464809298355572
1175,1,0.8794149900800442
1176,1,0.7849452427222929
1177,0,0.1544139778679453
1178,0,0.14740794591609252
1179,0,0.15991576341437308
1180,0,0.15454281395668626
1181,0,0.14747544922651712
1182,0,0.15239558228806938
1183,1,0.8450327504820262
1184,0,0.15454281395668626
1185,0,0.15362510454538653
1186,0,0.1548335895553665
1187,0,0.14621597488526997
1188,1,0.9426128160329205
1189,0,0.15628929291702978
1190,0,0.15088136561800206
1191,0,0.14831404429352674
1192,0,0.15125118812977648
1193,0,0.1440768081179581
1194,0,0.13378597319248073
1195,0,0.14595147068984307
1196,1,0.8464809298355572
1197,1,0.8013729979032049
1198,0,0.35166332756084734
1199,1,0.8103979419040778
1200,0,0.16302465477188618
1201,1,0.5208337675795357
1202,0,0.15459810321118242
1203,0,0.16911587221505756
1204,0,0.1474339874352969
1205,1,0.8278398669538165
1206,1,0.8564835657700821
1207,1,0.8281067857783726
1208,0,0.3776125550242154
1209,0,0.15119278400849476
1210,0,0.14674177704044716
1211,0,0.1902635375941029
1212,0,0.1462082210593174
1213,0,0.15977751142640945
1214,0,0.1418920470930149
1215,0,0.1538110197940689
1216,1,0.8404075360694158
1217,0,0.14621501739783754
1218,1,0.8096287438034803
1219,0,0.1957002261384184
1220,0,0.1352936161045071
1221,0,0.14571682763152596
1222,1,0.8599057103997886
1223,0,0.15652388363135689
1224,0,0.15454276031112085
1225,1,0.7833661511001265
1226,0,0.1467449600087563
1227,0,0.1538216884573085
1228,0,0.14702192966450703
1229,0,0.1937342397516257
1230,0,0.14037293751632118
1231,0,0.15454281395668626
1232,0,0.1546722977075711
1233,0,0.1512252526948306
1234,0,0.45271463778929516
1235,1,0.7289963382203618
1236,0,0.11598078773784419
1237,1,0.5235386378198488
1238,0,0.1418920470930149
1239,1,0.6854570580496812
1240,0,0.14209634669702167
1241,1,0.8809975140751862
1242,1,0.8675094271694213
1243,0,0.14223186650822894
1244,0,0.15466648336970534
1245,0,0.18706855727217467
1246,1,0.7719866060897739
1247,0,0.15333422995004736
1248,1,0.8049024315441566
1249,0,0.14746007596418018
1250,0,0.1532995931850109
1251,0,0.4890924622359187
1252,0,0.1741353519767044
1253,1,0.9099851570682461
1254,1,0.8809975140751862
1255,0,0.14680911658472276
1256,1,0.8903374706048011
1257,0,0.4474552002433755
1258,0,0.1377533520010779
1259,1,0.5960535734181522
1260,1,0.8658487658960713
1261,0,0.1433428639378391
1262,0,0.16224657730344808
1263,1,0.8360051686225269
1264,0,0.15953215036226073
1265,0,0.15547923237940003
1266,1,0.8836230646077086
1267,1,0.7199774057537681
1268,0,0.35282705419187804
1269,0,0.14596825711238934
1270,0,0.15426795087173942
1271,0,0.15035213251007795
1272,0,0.1532995931850109
1273,0,0.15390019628158227
1274,1,0.5895133331370063
1275,0,0.44808694840529867
1276,0,0.14286544364644208
1277,1,0.8464053590034488
1278,0,0.14590814792827708
1279,0,0.14325861106515564
1280,0,0.16070910607412622
1281,0,0.23314568340779104
1282,0,0.15315156376757072
1283,1,0.8957278970754069
1284,1,0.6494867824353296
1285,0,0.15388660590511788
1286,0,0.08860580826034135
1287,1,0.8815455952033573
1288,0,0.15558400362701402
1289,1,0.8792958291438371
1290,0,0.14693932453012876
1291,0,0.1536080733765698
1292,1,0.8547317173822039
1293,0,0.13753474609254385
1294,1,0.9011621025047145
1295,0,0.17966646314461887
1296,0,0.19983443747464127
1297,0,0.16794648814424076
1298,0,0.1537514900111528
1299,0,0.3646520713195624
1300,1,0.8464544786994402
1301,1,0.7726439106296069
1302,1,0.8464809298355572
1303,1,0.8685051924813776
1304,1,0.5759889767717882
1305,0,0.14747544922651712
1306,1,0.8681179322068117
1307,0,0.15519516763374178
1308,0,0.14747544922651712
1309,0,0.15291298502662526
