PassengerId,Survived_pred,Survived_prob
1074,1,0.9435098158381231
1075,0,0.13297619460130472
1076,1,0.8734300359270881
1077,0,0.13408381326495716
1078,1,0.9117198143738726
1079,0,0.11816704490435491
1080,0,0.07596738401945557
1081,0,0.12295357279714446
1082,0,0.1159613291762963
1083,0,0.18750403071572122
1084,0,0.25570569026769097
1085,0,0.07433672511664377
1086,1,0.6909568400608208
1087,0,0.11141561031769513
1088,1,0.9816817220794463
1089,0,0.4419245292912082
1090,0,0.10721064650103956
1091,1,0.5045927563045047
1092,1,0.7662370189851176
1093,1,0.9543665905370622
1094,0,0.19956279351056266
1095,1,0.9252233600514002
1096,0,0.10721064650103956
1097,0,0.24063276597760047
1098,1,0.6455671012425601
1099,0,0.10721064650103956
1100,1,0.9445828165370461
1101,0,0.09788761450631327
1102,0,0.22707266460198663
1103,0,0.0547769548774015
1104,0,0.160404830378625
1105,1,0.9187648099688389
1106,0,0.4353771375959135
1107,0,0.2081240549073508
1108,1,0.6576541154995802
1109,0,0.18709395424864775
1110,1,0.9469378334079818
1111,0,0.10608187656982405
1112,1,0.9292979835828888
1113,0,0.10041806868396924
1114,1,0.8946759040757488
1115,0,0.113303398092151
1116,1,0.9018755304791407
1117,1,0.5091432578406505
1118,0,0.113303398092151
1119,1,0.6576541154995802
1120,0,0.09835159087141006
1121,0,0.12295357279714446
1122,0,0.1687197403703972
1123,1,0.942301315329235
1124,0,0.07609291573686305
1125,0,0.13297619460130472
1126,0,0.4278801191352895
1127,0,0.10727194210555512
1128,0,0.3306493730407943
1129,0,0.19126034341393428
1130,1,0.8682205579620519
1131,1,0.9697223356310155
1132,1,0.9159494680830683
1133,1,0.9361937217685352
1134,0,0.43375929885052694
1135,0,0.10342510794533505
1136,0,0.08829100800379264
1137,0,0.16421325753582683
1138,1,0.9117198143738726
1139,0,0.12801145557523821
1140,1,0.9273706203743751
1141,0,0.4620358412933822
1142,1,0.8291077869446235
1143,0,0.1271361366244891
1144,0,0.23328223480474944
1145,0,0.09839410200360889
1146,0,0.11615986227242955
1147,0,0.09780679427659066
1148,0,0.13297619460130472
1149,0,0.10608187656982405
1150,1,0.8917105178176429
1151,0,0.113303398092151
1152,0,0.11506995452749583
1153,0,0.10727194210555512
1154,1,0.9399805419011346
1155,1,0.8049256836811414
1156,0,0.15396806432916257
1157,0,0.10342510794533505
1158,0,0.054967215191200805
1159,0,0.09780679427659066
1160,0,0.397499344240784
1161,0,0.09839410200360889
1162,0,0.26746136148873045
1163,0,0.13297619460130472
1164,1,0.8636944213399939
1165,1,0.7884259381105639
1166,0,0.12957321525721424
1167,1,0.9005915164866028
1168,0,0.11320935728557333
1169,0,0.1159613291762963
1170,0,0.11032752675629345
1171,0,0.10721064650103956
1172,0,0.3456874696623718
1173,1,0.9602987042241298
1174,1,0.6576541154995802
1175,1,0.6132923150949273
1176,1,0.6953696861948008
1177,0,0.09617494436133531
1178,0,0.09780679427659066
1179,0,0.3116047602144357
1180,0,0.12957321525721424
1181,0,0.10608187656982405
1182,0,0.16200854539381532
1183,0,0.231259212804832
1184,0,0.12957321525721424
1185,0,0.2667229459899773
1186,0,0.10796379946229119
1187,0,0.14250743377684738
1188,1,0.879934234049763
1189,0,0.1571312394726229
1190,0,0.16849584262528622
1191,0,0.1203433268966423
1192,0,0.21688799036656356
1193,0,0.11768294904101861
1194,0,0.12555490775205927
1195,0,0.09839410200360889
1196,1,0.6576541154995802
1197,1,0.9043393115847617
1198,0,0.21213185976226018
1199,1,0.9204984314034838
1200,0,0.29435729858890186
1201,0,0.25921991214242707
1202,0,0.09839410200360889
1203,0,0.19126034341393428
1204,0,0.09780679427659066
1205,1,0.606519442723631
1206,1,0.9510968944101755
1207,1,0.7555941123679948
1208,0,0.32124399798402775
1209,0,0.10721064650103956
1210,0,0.24159890137118678
1211,0,0.1297800072017266
1212,0,0.15543236335948063
1213,0,0.19126034341393428
1214,0,0.15131296680423992
1215,0,0.3679295110017489
1216,1,0.9670548205816377
1217,0,0.06375360407123606
1218,1,0.8804242959191232
1219,0,0.26261855160714076
1220,0,0.11032752675629345
1221,0,0.10427134840118682
1222,1,0.9476564737250385
1223,0,0.39521775811607623
1224,0,0.12957321525721424
1225,1,0.7772065345332048
1226,0,0.22340413856776445
1227,0,0.1947749501759675
1228,0,0.21154781585649232
1229,0,0.07420308891750765
1230,0,0.15338971802356377
1231,0,0.12957321525721424
1232,0,0.10721064650103956
1233,0,0.19030964155777047
1234,0,0.06370652277929842
1235,1,0.9715539894548942
1236,0,0.06715447881496836
1237,1,0.712981867438955
1238,0,0.15131296680423992
1239,1,0.8684932372543719
1240,0,0.10427134840118682
1241,1,0.9630946289471595
1242,1,0.9489900922515474
1243,0,0.10721064650103956
1244,0,0.160404830378625
1245,0,0.11177290078062332
1246,1,0.8407529172436986
1247,0,0.1772408366689163
1248,1,0.9586318906422054
1249,0,0.11327364739623512
1250,0,0.13297619460130472
1251,1,0.6004176274011126
1252,0,0.04308601503554706
1253,1,0.9339725019583565
1254,1,0.9630946289471595
1255,0,0.22439852246323638
1256,1,0.9669008154000798
1257,0,0.06909290929586745
1258,0,0.11540922974783066
1259,0,0.1478344646013775
1260,1,0.9489900922515474
1261,0,0.15396806432916257
1262,0,0.10273438537845443
1263,1,0.9882970859480202
1264,0,0.04153771556407029
1265,0,0.13575217609786108
1266,1,0.9467651823667188
1267,1,0.9570301399838634
1268,0,0.273028466506045
1269,0,0.10721064650103956
1270,0,0.13978050783267265
1271,0,0.48909119366840575
1272,0,0.13297619460130472
1273,0,0.18097131312393788
1274,0,0.3451099351646214
1275,1,0.5155517807757038
1276,0,0.11012588427080643
1277,1,0.9035530220719531
1278,0,0.113303398092151
1279,0,0.08952504559808745
1280,0,0.13301034383923846
1281,0,0.09180312453975897
1282,0,0.3737921413524959
1283,1,0.922273426222078
1284,0,0.11627741260531009
1285,0,0.07398092035766433
1286,0,0.051142020724306334
1287,1,0.9236842121088499
1288,0,0.13797698290627114
1289,1,0.9723977757974532
1290,0,0.113303398092151
1291,0,0.156869108202127
1292,1,0.954302026959392
1293,0,0.1159613291762963
1294,1,0.9519107070968974
1295,0,0.153872746539
1296,0,0.29125089498290974
1297,0,0.30705598748337776
1298,0,0.10273438537845443
1299,0,0.19993283551428206
1300,1,0.7728252973957872
1301,1,0.6812837040772713
1302,1,0.6576541154995802
1303,1,0.9709509684978198
1304,0,0.4761954159585679
1305,0,0.10608187656982405
1306,1,0.9733575127480204
1307,0,0.09617494436133531
1308,0,0.10608187656982405
1309,0,0.1408600417034115
